id,2023-09-30
MLA1510956522,16125.3
MLA745059255,7500.0
MLA1124428315,12500.0
MLA1386724497,5140.08
MLA1265787921,20622.0
MLA1148691022,11960.5
MLA696718067,22999.0
MLA650384371,9990.0
MLA1428947734,1140.0
MLA1447378040,2500.0
MLA756027683,7499.0
MLA1322723602,432.0
MLA1421600670,9699.0
MLA1418894262,14550.0
MLA1373319387,17990.0
MLA613080148,9990.0
MLA1430840756,14968.66
MLA850095887,5093.0
MLA1385498711,2520.0
MLA884616733,13095.0
MLA1454642518,6660.0
MLA831832676,39199.0
MLA668513638,12079.47
MLA935821048,69990.0
MLA1130801398,2750.0
MLA1307621598,1299.0
MLA1113486142,838.95
MLA1440846018,45400.0
MLA1417022656,14500.0
MLA1281724358,2999.0
MLA1371134500,6415.0
MLA1376094919,122851.0
MLA757858936,6105.0
MLA1106710489,2840.5
MLA1193312567,3551.0
MLA1385740027,35099.0
MLA1428934190,766.0
MLA1230818724,5499.0
MLA1122965399,167541.0
MLA1159046416,2400.0
MLA1387110739,3999.2
MLA1148928524,55900.0
MLA864641697,4455.0
MLA903847187,8990.0
MLA1451245034,29999.0
MLA885402823,3899.0
MLA913180695,15900.0
MLA1160760608,9625.0
MLA865315103,284.0
MLA1366793070,7852.32
MLA1467367800,3800.0
MLA787456745,40908.1
MLA1443554628,4180.0
MLA768383953,3799.99
MLA1376028790,701.1
MLA1372241973,66899.0
MLA1291836177,2379.0
MLA1487438918,26058.0
MLA1438657498,806.99
MLA1387789409,4599.0
MLA1346839815,1450.0
MLA1488953414,32990.0
MLA923770794,15110.0
MLA1293265833,3099.0
MLA917961255,8848.0
MLA858318574,6439.5
MLA1148953097,839.27
MLA928119591,8999.0
MLA1150983289,8669.84
MLA1380927929,1994.05
MLA806934661,20350.0
MLA740958012,9990.0
MLA1163398987,5014.8
MLA1364472164,418.3
MLA1264244711,16390.0
MLA1388585915,1339.0
MLA1428907448,2848.99
MLA901969372,30000.0
MLA1451209388,7083.0
MLA734106193,12665.0
MLA1453215834,49990.0
MLA1106328012,223454.8
MLA819599785,2550.0
MLA797369250,17000.0
MLA924713325,6283.0
MLA1378103009,2500.0
MLA1121491961,4000.0
MLA1388826527,15839.12
MLA863087826,9299.0
MLA620681447,8499.0
MLA686586518,5400.0
MLA817098990,9635.0
MLA856210224,4460.0
MLA1379331149,7199.0
MLA1383575631,836.35
MLA901447628,7467.0
MLA918839034,3590.0
MLA840122267,1190.0
MLA1141525418,4999.0
MLA1490746612,37758.0
MLA1123642072,5314.23
MLA1309054559,1500.0
MLA1264244946,28990.0
MLA1258825108,28200.0
MLA776459886,19939.0
MLA1266593079,1792.0
MLA896759790,4859.19
MLA704508917,5950.0
MLA902217032,3000.0
MLA1219407834,3950.0
MLA763007502,8540.5
MLA869111560,7975.0
MLA1259024338,1075.99
MLA754011892,6896.05
MLA1386631835,521999.13
MLA1126591314,148799.0
MLA1287625087,4099.0
MLA1447416052,1792.0
MLA1214810013,12196.8
MLA1409622568,94119.84
MLA829900938,169484.78
MLA1165494336,3193.08
MLA1467706100,5060.0
MLA1109896219,4550.0
MLA1190121288,12200.0
MLA1129838981,51635.0
MLA1151593056,16799.0
MLA1451250210,9699.0
MLA747092062,5888.0
MLA1280820845,919.0
MLA1111524414,19999.0
MLA873260108,3899.0
MLA1117550798,3790.0
MLA1111587740,3000.0
MLA1306032377,44999.0
MLA1150576560,5899.0
MLA930165644,102214.0
MLA1310579059,911.99
MLA1396546954,36717.37
MLA1123966413,52040.0
MLA1511814238,27969.0
MLA909063976,3207.0
MLA786484650,920.0
MLA1231368079,3499.0
MLA1116269457,48808.0
MLA1280822915,39153.0
MLA1131378475,1485.0
MLA851481207,1428.9
MLA1437870092,9900.0
MLA1447364072,56999.0
MLA742953411,14900.0
MLA872005972,13999.0
MLA1511604216,35040.0
MLA872802459,29258.89
MLA1446874358,7000.0
MLA1404334754,28999.0
MLA775839905,4464.05
MLA1367367037,1658.0
MLA1410623550,3100.0
MLA1129507055,4449.0
MLA1382900157,13886.0
MLA1368315873,135999.0
MLA1367841878,15020.0
MLA1259062729,60375.0
MLA1473681654,1362.94
MLA1437850816,4598.0
MLA1120671790,831.2
MLA900683462,29989.6
MLA1113880665,5684.91
MLA1473651484,20449.9
MLA759314195,19190.0
MLA1438371430,108421.0
MLA792377802,6889.1
MLA1437450340,1973.0
MLA914037383,13727.0
MLA1435807290,14990.0
MLA786121298,18952.0
MLA692642886,4717.0
MLA1451934018,6630.0
MLA1388086036,4345.0
MLA826174723,7400.0
MLA1368195865,3032.0
MLA1379039773,31599.0
MLA912745430,21000.0
MLA1256197870,4928.0
MLA1200707531,5799.0
MLA1177813578,40902.0
MLA1157011610,6499.0
MLA1401339074,7299.0
MLA1395771082,78999.0
MLA871449614,3900.0
MLA1121472826,999.0
MLA789390975,8074.99
MLA1467333828,15000.0
MLA1144337898,618.64
MLA901771252,4774.0
MLA1335560265,3411.0
MLA917062739,43782.05
MLA1480444276,3799.05
MLA1305076008,321.99
MLA1401615130,4535.19
MLA1466023858,1185.0
MLA1373084520,961.0
MLA836038148,14975.0
MLA1112128809,1500.0
MLA1337107722,166587.16
MLA930468238,1316.0
MLA1360996698,2250.96
MLA1102710103,22700.0
MLA1381808849,620.0
MLA1156548525,5200.0
MLA1389197550,1143.8
MLA1426272014,4490.0
MLA1480325472,92920.0
MLA875406762,4250.0
MLA855984774,2480.0
MLA1403427590,5520.0
MLA1382354543,5719.0
MLA1386637978,20339.0
MLA1373066582,14227.46
MLA866338723,37049.05
MLA917966259,4249.0
MLA804815179,159999.0
MLA1438914588,32586.51
MLA923414521,3874.44
MLA1379101571,7490.0
MLA1103351710,3599.99
MLA1385817757,7897.05
MLA1297812245,19290.0
MLA1147326954,802.49
MLA1133473232,199999.0
MLA1328295431,1953.87
MLA1119052589,2650.0
MLA1128955864,8099.0
MLA1147638341,9499.0
MLA607175955,9000.0
MLA1438308136,2182.33
MLA1436977620,6845.0
MLA1108642079,668.09
MLA1143081347,13689.19
MLA1111534380,4210.0
MLA1148684882,19260.0
MLA807319403,649.0
MLA1400237526,26999.0
MLA1375890803,16522.88
MLA1504397004,64999.0
MLA1137593001,1899.0
MLA1221555531,18368.0
MLA1390364407,3965.0
MLA707916724,17800.0
MLA930187912,7115.5
MLA1337736182,4442.0
MLA667592404,6800.0
MLA1490524512,32899.0
MLA1420571720,106371.02
MLA1280846241,599.0
MLA1299575209,1039.0
MLA1350413458,4920.0
MLA786531660,2900.0
MLA871872689,10875.0
MLA781209515,4499.0
MLA1384237595,5940.0
MLA1257891618,2570.0
MLA1234316028,5010.6
MLA1375576317,13750.0
MLA1483420172,7590.0
MLA859698134,31414.8
MLA1462091604,23630.39
MLA748941546,9895.0
MLA1104509514,5499.0
MLA1488693582,1850.0
MLA1384746335,9099.0
MLA1169346497,2350.0
MLA853172555,9422.0
MLA1387910245,4790.0
MLA1384928847,13095.0
MLA645520699,7608.0
MLA1417273834,889.0
MLA884930508,8166.69
MLA1324077765,35000.0
MLA855698306,9990.0
MLA1225476194,1476.0
MLA1293934983,1672.0
MLA1363257359,293990.0
MLA898755428,29999.0
MLA1159034656,1341.0
MLA1365346405,2669.17
MLA881037108,4818.5
MLA1202658860,1999.0
MLA1289513631,9295.0
MLA896648292,5990.0
MLA1364501995,185000.0
MLA1434388590,2599.0
MLA927117261,68369.0
MLA1361089496,10099.0
MLA1101484189,39939.9
MLA1148598372,4322.5
MLA1155282708,26000.0
MLA1282331456,779.0
MLA916948550,9199.0
MLA1381196365,18154.9
MLA926971787,3590.9
MLA1127028532,9100.8
MLA739255448,3699.0
MLA918586554,48613.7
MLA1388721153,6500.0
MLA761633314,9300.0
MLA1171359825,9499.0
MLA709856225,36917.1
MLA895862949,17961.0
MLA1512815700,7847.28
MLA1141632044,5299.0
MLA1191581837,4300.0
MLA1102269176,9901.0
MLA1132616777,42780.0
MLA1480264464,5500.0
MLA903525492,3750.0
MLA1361871354,28760.0
MLA632298041,1626.24
MLA909411686,12169.5
MLA865593545,8870.71
MLA1219693313,6999.0
MLA1127008705,84964.0
MLA1404787722,49872.64
MLA1104168073,9899.0
MLA904578221,11700.23
MLA1384287015,2799.0
MLA1386431111,1149.0
MLA1127626473,31513.0
MLA1305244301,1279.99
MLA1477088160,4499.0
MLA1291103183,8974.9
MLA653988712,59999.0
MLA1133781891,8550.0
MLA1481607674,16190.0
MLA918348303,920.0
MLA615617702,33999.0
MLA1104910497,64791.0
MLA1145287597,23750.0
MLA869679310,9190.0
MLA1465921698,9003.69
MLA1255393037,17863.05
MLA1141175267,702.22
MLA1149187316,7549.0
MLA1173108705,34000.0
MLA1359585447,3600.0
MLA1512827754,7906.8
MLA934777434,49999.0
MLA1382927682,3839.0
MLA1280072257,1110.0
MLA730903316,7124.99
MLA1330713049,15995.1
MLA1118404429,14519.0
MLA1370325253,30499.0
MLA908831584,13915.0
MLA1267650871,1107.99
MLA925640415,2899.0
MLA1379225613,16990.0
MLA1147589888,13136.0
MLA918027741,14660.0
MLA1106361913,3479.0
MLA928336961,4200.0
MLA1120838118,15699.0
MLA1445265448,2999.0
MLA1119529198,44440.05
MLA1149523069,13990.0
MLA1430847660,22900.0
MLA1137480021,499.9
MLA1101866333,4599.0
MLA1434490518,36999.0
MLA878632123,14753.7
MLA802791319,14930.0
MLA1442479190,4490.0
MLA1363720987,4900.0
MLA1120218629,17999.0
MLA1408513314,14356.0
MLA1371800547,3899.35
MLA1497939406,23508.99
MLA1378733381,6374.5
MLA901210570,9799.0
MLA903884077,29990.0
MLA1118018743,81999.0
MLA1498143434,12990.0
MLA1344525036,2149.88
MLA1132352286,42662.0
MLA1274436130,29784.0
MLA1118921869,6693.23
MLA900010316,1662.5
MLA901580052,15375.0
MLA1294239028,15962.06
MLA775605203,4616.05
MLA1135006678,4750.0
MLA1424558954,12973.0
MLA788764430,3959.99
MLA1457973450,5949.15
MLA1345683776,645.0
MLA1118447803,9399.0
MLA1307078163,59999.0
MLA1161922175,17999.0
MLA1234300303,6425.15
MLA1101294274,7326.0
MLA1106387962,3450.0
MLA877250260,9511.83
MLA935970704,40973.54
MLA658750110,11700.0
MLA1373689617,3465.0
MLA1299667421,2215.85
MLA837811971,28699.0
MLA1366259237,34683.0
MLA931742320,26799.0
MLA1114545723,24899.17
MLA1339770472,1752.0
MLA1372133419,5021.47
MLA1447191658,1033.95
MLA918136843,1699.0
MLA1361511261,418.3
MLA1508717600,21000.0
MLA1394389952,27500.0
MLA1224453071,2225.0
MLA1455217846,660.0
MLA1147166910,15900.0
MLA796080798,4350.0
MLA1131859692,11999.0
MLA1248166409,271999.0
MLA1315759422,7299.0
MLA1487762678,7663.0
MLA1133321670,3750.0
MLA1294239365,13950.0
MLA1167986225,1099.0
MLA1488267796,7740.0
MLA1382718669,12720.5
MLA1362861895,1466.0
MLA621977926,22678.79
MLA1386533359,193999.0
MLA1106120438,3599.0
MLA1488068238,7897.05
MLA1167230621,11129.0
MLA1449105280,15645.0
MLA1432009748,54020.9
MLA1371081653,1499.0
MLA1153557119,2990.0
MLA1386326445,51999.0
MLA1388626367,14999.0
MLA865751093,2699.0
MLA1180538220,2190.0
MLA1213217456,3300.0
MLA1129760797,367.14
MLA1385010135,9971.77
MLA833810370,5281.5
MLA1240807601,62113.0
MLA624250137,3087.87
MLA920719719,23861.0
MLA1129760725,5489.0
MLA1166393291,899.0
MLA1109964981,15200.0
MLA1390019077,34899.0
MLA1373555386,98599.0
MLA1150078465,798.41
MLA689623316,4111.25
MLA1518690986,385000.0
MLA884448191,5602.9
MLA1120700990,936.3
MLA1480828132,9500.0
MLA1151562067,69186.0
MLA933757157,4497.0
MLA1103753232,2699.1
MLA1142577800,3050.0
MLA1437318662,6160.0
MLA1189767264,3511.2
MLA1109134743,2625.45
MLA910081113,1042.15
MLA918179325,24400.0
MLA1413542596,15999.0
MLA1135703365,21678.0
MLA927157534,2506.0
MLA1144613216,4399.0
MLA1376097459,4000.0
MLA922486878,8605.34
MLA772015845,1850.0
MLA825588002,185000.0
MLA1122799771,4890.0
MLA883815146,4399.0
MLA834739010,14722.8
MLA1384244247,2780.0
MLA1520154156,4430.0
MLA1508300390,10903.5
MLA1240288844,19972.0
MLA901853928,10000.0
MLA907739532,112699.0
MLA1322203135,5250.0
MLA763971904,26467.0
MLA1161926914,5311.99
MLA872984609,110000.0
MLA875637427,2940.3
MLA1389125617,9999.0
MLA1105396140,2780.0
MLA1391750158,78859.0
MLA1322721653,3734.0
MLA1445083004,2833.6
MLA1344830091,31650.0
MLA1111352028,16199.0
MLA1453179240,3644.74
MLA832910911,4999.0
MLA830028661,9072.0
MLA1294736081,3801.6
MLA1372655357,30058.0
MLA1423111850,240000.0
MLA1249817133,20599.0
MLA1169724857,39045.6
MLA1383649665,67638.4
MLA721386686,22999.99
MLA917929312,8010.0
MLA1143699206,1951.99
MLA1102862950,4460.0
MLA820530301,4650.0
MLA1107584041,11689.99
MLA1373236241,4999.5
MLA1161547648,103170.0
MLA618755062,72618.0
MLA1373801459,19999.0
MLA843647286,1600.0
MLA1382784779,1119.0
MLA1318180124,18579.0
MLA1467003022,118100.0
MLA1143080251,114700.0
MLA751645149,7455.86
MLA1144527107,3724.55
MLA1385978733,887.06
MLA1107147495,7584.8
MLA615585737,38500.0
MLA1108955025,1322.0
MLA875712016,21611.55
MLA1347288015,5399.0
MLA934197373,1600.0
MLA872060125,9699.0
MLA1159553637,1940.0
MLA870817885,31999.0
MLA696752975,16600.0
MLA1137205373,29450.0
MLA816649518,27148.47
MLA1279861620,13808.06
MLA1107956335,17099.0
MLA1457972968,9273.0
MLA1226320916,7003.18
MLA1371943625,6998.0
MLA1275413907,31990.0
MLA1510995292,3071.0
MLA1190322868,4394.0
MLA857061532,24000.0
MLA1465457272,9990.0
MLA1465986366,12650.0
MLA790054626,54561.35
MLA1367540897,260660.0
MLA1135043957,850.0
MLA1177772068,18939.0
MLA1379568691,29898.4
MLA1125293688,26541.08
MLA1465350618,14190.0
MLA1350667357,8990.0
MLA861273993,4400.0
MLA1488966700,141549.0
MLA867217214,8468.06
MLA1429250400,41948.0
MLA1376882639,2876.4
MLA1221550333,61899.0
MLA1519752626,5829.39
MLA870260904,59369.99
MLA1414263714,31680.0
MLA1200760975,4905.0
MLA1116491885,6280.0
MLA1106918731,1007.62
MLA886823519,2100.0
MLA1116050557,4050.0
MLA1337181493,2660.0
MLA1495955884,21617.61
MLA1110409033,3498.83
MLA1135479608,98690.0
MLA1449782698,21606.0
MLA1124425978,7900.0
MLA1426682740,10999.0
MLA1372265965,1940.0
MLA1131049036,5489.0
MLA1249805237,4140.0
MLA1203690171,17459.1
MLA926122742,7372.31
MLA785943575,15294.57
MLA1477175240,139990.0
MLA1374791423,6865.0
MLA1382114475,34999.0
MLA1121998038,16045.5
MLA863237886,1200.0
MLA868715537,5399.1
MLA1447819606,16416.0
MLA1144929401,2394.0
MLA1366270697,33137.0
MLA928401087,1620.0
MLA1437552630,610.0
MLA1386717023,23472.16
MLA1133913331,5920.2
MLA1221764052,759.99
MLA1370158700,4200.0
MLA1168778990,4375.8
MLA1387828893,13599.15
MLA1440615366,15799.0
MLA860164352,84399.0
MLA1126390169,9999.0
MLA1329374787,615.01
MLA1464242186,2350.0
MLA1456715254,5459.09
MLA1520721502,8120.03
MLA1373338063,12500.0
MLA1150784032,5099.15
MLA681634966,9990.0
MLA918759605,43239.08
MLA1129313702,41469.11
MLA873919729,19200.0
MLA1386039427,105900.0
MLA1318236771,39461.51
MLA801256133,11990.0
MLA1309309910,9269.31
MLA1385705411,20242.0
MLA1164449889,775.74
MLA910089385,780.0
MLA918361473,2028.03
MLA1272955351,1250.0
MLA1338149364,3998.0
MLA1109424578,4939.48
MLA856756764,5749.0
MLA1282986698,409999.0
MLA1438616718,2706.55
MLA1369988429,13649.0
MLA924401078,2591.82
MLA762252992,7800.0
MLA1424987106,1948.1
MLA910979591,15291.0
MLA1364919697,5558.0
MLA902652458,47490.5
MLA1432790548,13499.0
MLA1227649129,1198.0
MLA1396624400,22300.0
MLA1299096949,28799.0
MLA1505048812,93464.9
MLA1431369818,18800.0
MLA902414266,3278.0
MLA1406352786,5282.0
MLA935976560,38414.0
MLA1464452686,3899.0
MLA704262732,2592.48
MLA607566744,17206.0
MLA1476363780,31229.0
MLA1280866833,907.76
MLA1403364098,618.0
MLA851978470,2800.0
MLA1371759733,38751.0
MLA842465637,4953.36
MLA1106604291,86599.0
MLA1370571721,14237.6
MLA773457646,5074.0
MLA793147557,7450.0
MLA1320970863,20699.0
MLA1378621804,3499.0
MLA1282973492,45870.0
MLA1367171297,14850.0
MLA883632417,1079.0
MLA1366598423,40250.0
MLA717121205,14848.79
MLA780841057,6417.35
MLA932606342,5116.23
MLA926020913,1499.0
MLA1366312397,15999.0
MLA863172897,76698.0
MLA1373006606,18419.0
MLA1418217408,3999.0
MLA1150878736,32399.28
MLA882546640,25847.7
MLA1479418166,14996.0
MLA1122240647,4231.0
MLA758403829,4299.0
MLA1193044255,27572.0
MLA1480445044,11344.5
MLA775998892,14359.0
MLA603562098,9990.0
MLA1373685309,5991.76
MLA1457175440,2990.0
MLA1118944141,8760.0
MLA782144873,4888.0
MLA1362803929,4878.36
MLA1396607400,15566.0
MLA930913994,13769.4
MLA1353188594,802.8
MLA1467735212,6950.0
MLA1439963440,102999.0
MLA1389395567,17999.1
MLA1370215728,850.0
MLA1141715197,1940.0
MLA1346867272,771.0
MLA1172817465,4899.0
MLA1157000929,11750.0
MLA1285510980,1657.0
MLA701132166,72538.0
MLA862979778,2390.0
MLA1267653146,48332.0
MLA867381907,2999.0
MLA1489627406,15399.0
MLA881587114,19990.0
MLA1224477803,7461.0
MLA1391551026,11990.0
MLA1103276820,5000.0
MLA1263502464,8990.0
MLA1315116107,808.5
MLA1363239753,15164.0
MLA1321599124,3399.0
MLA1308107543,12807.1
MLA1376432467,14999.0
MLA1139797686,6588.8
MLA1344570488,1499.0
MLA1354543735,18732.53
MLA848046926,2999.0
MLA1114904431,13699.0
MLA785714880,3990.0
MLA780156759,4999.0
MLA1382232993,2026.0
MLA918251851,13499.0
MLA1103249483,1755.0
MLA740811586,7369.0
MLA1378795763,7061.52
MLA1163126535,41499.0
MLA1381154587,8956.0
MLA899122386,11232.51
MLA834695478,12829.7
MLA1381131609,3705.0
MLA877189224,19500.0
MLA1274322366,5499.0
MLA931853875,4580.0
MLA1438700550,667.0
MLA842494436,1910.0
MLA1352320534,20154.0
MLA1109613080,2500.0
MLA1215019616,7450.0
MLA1431973994,27075.0
MLA910178316,1343.0
MLA1337980632,128238.33
MLA1112406155,35790.68
MLA839875847,1700.0
MLA1381582809,79299.0
MLA1384274511,3323.5
MLA1142935796,5150.0
MLA910401687,3860.0
MLA1294367521,12450.0
MLA1124950225,6297.0
MLA904686130,72491.16
MLA683229794,3799.0
MLA1388744405,2375.0
MLA921471323,10599.0
MLA1131865882,4950.0
MLA1513328384,23638.41
MLA1381760528,6999.3
MLA1371551209,3000.0
MLA1495949962,21300.0
MLA1272808857,2195.0
MLA1476361758,22999.0
MLA1116983086,11680.0
MLA1429407720,10755.0
MLA1438401322,4599.0
MLA1160871874,13658.15
MLA1322697036,225.3
MLA1388385478,3189.6
MLA1344994189,1477.25
MLA1361680061,10917.0
MLA1322161943,335999.0
MLA1241317041,21999.0
MLA880966585,7500.0
MLA1229072789,6358.0
MLA1438623716,4939.0
MLA658888412,24734.15
MLA929161619,1499.0
MLA1151530321,4400.0
MLA903223419,18927.61
MLA1150982303,21299.0
MLA1115341664,3900.0
MLA1126984063,5214.0
MLA1275029831,11676.42
MLA1164886598,11605.0
MLA1447380260,65999.0
MLA1144281572,5005.65
MLA1124747538,33973.0
MLA908964674,2381.26
MLA1370203536,35999.0
MLA1137067031,883.5
MLA1164163161,10000.0
MLA1147253109,479.5
MLA906671798,5999.0
MLA901353035,1188.45
MLA1115536278,2117.74
MLA1384864457,4299.0
MLA926363887,2390.0
MLA1360783752,6870.6
MLA656824065,31678.72
MLA1106944577,1415.16
MLA884185246,3857.81
MLA1136028514,16655.0
MLA807044787,14373.75
MLA935705058,2290.0
MLA1399038448,7199.0
MLA629408425,26929.0
MLA673595911,25251.37
MLA698067450,3927.0
MLA1120038898,6421.0
MLA1496873816,19951.62
MLA649738075,8395.0
MLA1114485671,4139.08
MLA1144841153,1060.0
MLA1388547601,4199.0
MLA834198797,14799.0
MLA1505966908,5913.0
MLA864689926,14499.0
MLA754995596,3590.0
MLA829838678,1037.0
MLA822221238,49631.0
MLA1370642643,6840.0
MLA1377608949,39999.0
MLA1383523523,1073.5
MLA1297602871,43560.0
MLA1512902760,14502.0
MLA1150567851,22949.1
MLA1148886595,2099.0
MLA1210954283,4164.0
MLA1173240216,25399.0
MLA1429953328,863.0
MLA1447602862,15999.0
MLA1190039381,99546.0
MLA1136812777,58799.0
MLA878689638,4820.0
MLA916723292,4399.0
MLA1153700971,511.02
MLA1107395181,18999.0
MLA1373242249,7215.0
MLA902787566,2992.5
MLA931554506,24499.0
MLA1440817330,83999.0
MLA858800228,2888.0
MLA1383755490,15999.0
MLA884013004,5899.0
MLA841894258,15680.0
MLA928701300,27000.0
MLA1407929346,4235.0
MLA1171675561,19791.0
MLA1443649198,15949.0
MLA768506281,2984.32
MLA1169331629,1061.07
MLA1168732697,4890.0
MLA1130106251,3553.2
MLA856661844,7500.64
MLA1383529023,38200.0
MLA1377388377,3979.0
MLA1168016695,3443.1
MLA868263075,6050.0
MLA1294765353,23886.0
MLA776925704,79990.1
MLA1470380142,8199.0
MLA1113909163,12799.0
MLA1420877516,9990.0
MLA898928935,34990.0
MLA1375858292,5942.77
MLA1375426521,26999.0
MLA1376654823,25199.0
MLA1471983930,7900.0
MLA866121224,4739.21
MLA1383919369,29990.0
MLA883722233,17585.0
MLA1363092661,1609.3
MLA1313955634,4442.0
MLA1365258100,1508.6
MLA854199273,21777.44
MLA655100878,4750.0
MLA1362164488,42990.0
MLA923574937,2985.07
MLA1378507373,24214.55
MLA1302523361,1650.0
MLA724439778,28250.0
MLA1460861098,119999.0
MLA1376903583,24999.0
MLA896009392,19471.8
MLA795548843,13988.0
MLA1150803068,6421.59
MLA932236478,5350.0
MLA874296006,13607.1
MLA1344822930,5414.05
MLA842354275,1575.0
MLA933074554,19582.39
MLA919444836,1777.0
MLA1524523314,2449.0
MLA1468572148,17899.0
MLA832953368,47000.0
MLA1223027468,916.99
MLA1119018241,21989.0
MLA713788136,39900.0
MLA1250285621,6999.0
MLA1473759930,12900.0
MLA1108289957,43799.0
MLA654232014,20400.0
MLA1118680684,4989.0
MLA1128933500,9511.0
MLA691401873,4290.0
MLA1120807635,5399.0
MLA1361679369,6509.0
MLA812875937,3595.0
MLA1155296711,4300.0
MLA868371471,170784.0
MLA1174999071,23747.0
MLA1320292630,88042.64
MLA1148909402,3520.0
MLA1147471548,29599.0
MLA916188154,34099.0
MLA1129375809,21520.0
MLA1180823974,2260.0
MLA844563558,3600.5
MLA1118582322,55699.0
MLA1346894151,1115.0
MLA1379547411,25199.0
MLA1495901432,2759.95
MLA1454518406,41999.0
MLA863994784,4419.0
MLA720774653,3168.0
MLA856908110,19042.76
MLA904380365,48398.9
MLA1435970666,7104.0
MLA1184124741,489.09
MLA1373568697,79900.0
MLA1481676646,80995.32
MLA1377152448,1299.0
MLA900529718,14999.0
MLA877901485,3849.0
MLA1285495318,1089.0
MLA1490822104,26999.0
MLA1395650676,404355.63
MLA1379197677,2750.0
MLA928523654,61436.0
MLA1378810315,18930.0
MLA1264136811,11565.0
MLA925969917,100024.0
MLA719382890,12589.0
MLA616885913,7899.0
MLA1156168792,4234.23
MLA1216685631,47000.0
MLA934951877,3614.86
MLA1202385259,3650.0
MLA1157341824,4799.0
MLA1381613811,482.0
MLA1221835416,10894.1
MLA674443448,3864.0
MLA920768397,9936.0
MLA1143814265,4199.0
MLA1100292704,4499.0
MLA1441477884,18299.0
MLA679859565,8299.0
MLA743644205,3499.0
MLA934999090,4999.0
MLA1472010608,1977.18
MLA1107979947,3900.0
MLA1129395949,20999.0
MLA871055915,27300.0
MLA880124136,45617.39
MLA1463731362,996.1
MLA1379586051,25199.0
MLA837338997,6899.0
MLA923742913,52028.0
MLA1424583796,4185.0
MLA825047693,2799.0
MLA1327005629,7549.0
MLA924895823,2519.0
MLA1389175956,2160.0
MLA1490828374,640.82
MLA1262692231,532.55
MLA1481900296,4698.0
MLA912768028,12499.99
MLA1386357017,159999.0
MLA1143736848,130221.0
MLA859684518,104599.0
MLA1429402362,41999.0
MLA1108104460,2623.69
MLA918630239,18299.0
MLA1149409143,16690.0
MLA612040860,7350.0
MLA1447939380,1098.0
MLA1410146844,977.0
MLA1334480226,26569.0
MLA1366440939,7894.0
MLA800264201,8705.0
MLA1510274710,415.0
MLA1369125771,5049.0
MLA1165927171,34860.0
MLA911006661,3349.0
MLA1364697241,26091.0
MLA1364933703,4950.75
MLA767125368,4397.82
MLA1476392572,23932.0
MLA1318635103,7300.0
MLA905243462,23999.0
MLA1218462414,1474.0
MLA1284344027,35990.0
MLA1388451429,45827.46
MLA1113867662,5685.56
MLA922261340,94990.0
MLA924655439,3394.5
MLA1214133121,2499.0
MLA904587502,5798.0
MLA854201657,21777.44
MLA1393826636,3200.0
MLA628524787,6770.0
MLA1131718156,11249.25
MLA915793519,3240.0
MLA1363082719,7760.0
MLA904865517,1569.75
MLA1440387546,21978.0
MLA811164824,2699.0
MLA902508349,4125.0
MLA1355659000,3482.0
MLA809422631,3100.0
MLA739901668,59499.0
MLA795503267,6900.0
MLA879725640,1024.39
MLA670769993,16173.0
MLA875791557,3400.0
MLA1447352746,16999.0
MLA724678898,10990.0
MLA1149015413,45583.12
MLA652975813,2758.8
MLA882315601,4800.0
MLA838423732,70285.05
MLA880870583,4873.89
MLA605488557,2439.36
MLA776645508,18252.0
MLA1198293815,3282.0
MLA1231681900,14975.0
MLA1292479047,2400.0
MLA710162975,2770.0
MLA1151947773,35699.0
MLA1371426689,20999.0
MLA1347988739,5500.0
MLA1103145747,13076.0
MLA608157001,19999.0
MLA934269518,17170.0
MLA1381870861,12599.0
MLA1392440784,304.0
MLA1278856697,1583.71
MLA1120617177,5899.0
MLA1371579355,10470.0
MLA834123317,53599.0
MLA1377566469,3199.0
MLA934799077,91089.0
MLA1147368520,5229.0
MLA1380413749,7999.0
MLA905349891,3797.3
MLA853970898,8304.72
MLA929875152,11760.0
MLA868227852,6683.3
MLA1429240080,14247.0
MLA1217387345,1800.0
MLA1149572001,1890.0
MLA1383813531,37299.0
MLA1308643902,9014.82
MLA1444642028,3906.0
MLA1120491070,9976.0
MLA1268107470,74990.0
MLA1387384785,28890.0
MLA1123560488,4884.0
MLA1224114894,9999.0
MLA1166492475,13900.0
MLA1198308669,3875.4
MLA1176979696,1578.34
MLA643141119,28203.29
MLA715992395,1999.0
MLA1479647122,21926.0
MLA795781548,11019.0
MLA1392444666,2093.0
MLA913140002,7859.0
MLA1372544783,998.0
MLA1220566424,19499.0
MLA1133769279,2350.0
MLA1385860933,17643.0
MLA1135681502,2889.9
MLA1177141103,182640.15
MLA1289477778,6900.0
MLA1169904941,17600.0
MLA823779354,23499.0
MLA1105207771,1261.67
MLA932464885,2700.0
MLA1385026465,8820.0
MLA883358387,17000.0
MLA733735663,31020.0
MLA1374470455,12824.05
MLA622032901,11699.1
MLA768537188,39999.0
MLA1510774874,24799.0
MLA1275212426,8957.25
MLA698172847,7499.99
MLA1292482919,15150.8
MLA1391805688,794.34
MLA1300092660,10176.0
MLA1323550513,45869.99
MLA1502470270,32699.0
MLA1372380277,6900.0
MLA885113736,9450.0
MLA1494785338,45899.0
MLA1100622326,15110.0
MLA1478152278,12550.0
MLA846105250,42499.15
