id,2023-09-24,2023-09-28,2023-09-29
MLA1432808740,13914.26,13914.26,13035.46
MLA1118942524,109990.0,109990.0,109990.0
MLA932187595,17800.0,17800.0,17800.0
MLA863067160,20177.99,20177.99,15328.0
MLA920148629,15840.0,15840.0,15840.0
MLA931739338,9990.0,9990.0,9990.0
MLA759314195,19190.0,19190.0,19190.0
MLA759314338,19190.0,19190.0,19190.0
MLA767527439,19190.0,19190.0,19190.0
MLA724983386,45199.0,45199.0,45199.0
MLA1168796897,15208.62,15208.62,16348.28
MLA815213980,31203.0,31203.0,31203.0
MLA1102098147,34150.0,34150.0,34150.0
MLA1136895091,15206.0,15206.0,16140.0
MLA759314212,19190.0,19190.0,19190.0
MLA605844327,13775.1,13775.1,13775.1
MLA1103276820,5000.0,5000.0,5000.0
MLA658233919,3533.07,3533.07,3419.1
MLA759314258,19190.0,19190.0,19190.0
MLA1376020190,15299.1,15299.1,15299.1
MLA874609669,19310.0,19310.0,19310.0
MLA907025798,18799.0,18799.0,19599.0
MLA759314287,19190.0,19190.0,19190.0
MLA1315203585,3520.0,3520.0,3520.0
MLA682407688,20890.0,20890.0,20890.0
MLA603948005,19533.27,19533.27,19533.27
MLA855753008,10853.7,10853.7,10853.7
MLA1160636492,18600.0,18600.0,18600.0
MLA911433486,13645.0,13645.0,13645.0
MLA1282327607,18240.0,18240.0,18240.0
MLA1168310172,17888.64,17888.64,18150.0
MLA885376509,22600.0,22600.0,22600.0
MLA1326998496,10500.0,10500.0,10000.0
MLA1143951743,2150.0,2150.0,2511.0
MLA625191972,3533.07,3533.07,3799.0
MLA926800958,9290.0,9290.0,9290.0
MLA1281936484,18240.0,18240.0,18240.0
MLA1280846728,22220.1,22220.1,22220.1
MLA1168348623,15769.6,15769.6,16000.0
MLA735920237,13756.0,13756.0,13756.0
MLA1380585661,14849.1,14849.1,14849.1
MLA915761690,30600.0,30600.0,30600.0
MLA910010317,15999.0,15999.0,15999.0
MLA910381273,15999.0,15999.0,15999.0
MLA928411920,7999.0,7999.0,7999.0
MLA1117770213,9740.0,9740.0,9940.0
MLA928883037,22600.0,22600.0,22600.0
MLA1110703493,12825.0,12825.0,12825.0
MLA896266494,7490.0,7490.0,7490.0
MLA899065979,9120.0,9120.0,9348.0
MLA1361930839,2390.0,2390.0,2390.0
MLA1332146369,2950.0,2950.0,2950.0
MLA1204246723,8708.71,8708.71,8708.71
MLA1147884104,9900.0,9900.0,13440.0
MLA1401235880,5119.84,5119.84,5119.84
MLA1361680224,2300.0,2300.0,2300.0
MLA1297833249,9919.0,9919.0,9999.0
MLA1389176392,6900.0,6900.0,6900.0
MLA1428582260,30999.0,30999.0,30999.0
MLA870513363,7800.0,7800.0,7800.0
MLA1367925997,25000.0,25000.0,25000.0
MLA1146731006,20854.33,20854.33,20854.33
MLA1429318604,3884.46,3884.46,3973.76
MLA779338961,5250.0,5250.0,5250.0
MLA934384755,32728.15,32728.15,32728.15
MLA883841115,18223.0,18223.0,18223.0
MLA1157210408,6637.0,6637.0,6637.0
MLA1130840171,14695.0,14695.0,14695.0
MLA1266611256,16500.0,16500.0,16750.0
MLA1113840989,44999.0,44999.0,44999.0
MLA827976573,13702.8,13702.8,14435.54
MLA735673554,3599.0,3599.0,3599.0
MLA1361641280,4900.0,4900.0,4900.0
MLA1131703396,12064.0,12064.0,12064.0
MLA1134221724,3499.0,3499.0,3499.0
MLA912633590,22581.62,22581.62,20775.0
MLA912605707,25397.7,25397.7,23366.0
MLA856517545,22633.0,22633.0,22633.0
MLA875477772,3997.0,3997.0,3997.0
MLA843853513,21282.0,21282.0,21282.0
MLA807035288,4800.0,4800.0,4800.0
MLA765709788,12400.0,12400.0,12400.0
MLA709856225,36917.1,36917.1,36917.1
MLA1436172028,5449.92,5449.92,5449.92
MLA912245947,4959.0,4959.0,5018.0
MLA777561989,4890.0,4890.0,4890.0
MLA1392439648,18999.0,18999.0,18999.0
MLA636274688,695.27,695.27,695.27
MLA1144582164,14423.5,14423.5,14423.5
MLA919444836,1679.0,1679.0,1679.0
MLA1359560810,18449.1,18449.1,18449.1
MLA1130852900,15577.59,15577.59,15577.59
MLA605488557,2439.36,2439.36,2439.36
MLA818596193,2149.0,2149.0,2149.0
MLA1127864369,6929.1,6929.1,6929.1
MLA1344819179,6999.0,6999.0,6999.0
MLA856904689,3972.67,3972.67,3972.67
MLA829896339,8476.82,8476.82,9154.97
MLA1105157669,4408.9,4408.9,4239.0
MLA842527396,7900.0,7900.0,7900.0
MLA614770929,6098.4,6098.4,6098.4
MLA814053172,4178.9,4178.9,4178.9
MLA1138532643,19378.86,19378.86,20398.8
MLA762814508,9086.62,9086.62,9086.62
MLA1396629100,35450.48,35450.48,35450.48
MLA623531324,17416.0,17416.0,17416.0
MLA1111121452,32973.0,32973.0,32973.0
MLA786531660,2900.0,2900.0,2900.0
MLA883455719,4103.71,4103.71,4103.71
MLA1153862473,45918.39,45918.39,44174.65
MLA929494897,86084.29,86084.29,93494.17
MLA1119838248,37477.0,37477.0,37477.0
MLA639153698,38066.27,38066.27,34059.29
MLA884616733,13327.2,13327.2,13095.0
MLA1119867404,42953.0,42953.0,42953.0
MLA1119860814,37477.0,37477.0,37477.0
MLA725658841,16934.1,16934.1,17425.38
MLA1147911278,42953.0,42953.0,42953.0
MLA1119867409,42953.0,42953.0,42953.0
MLA1125293688,27406.55,27406.55,26541.08
MLA877250260,9511.83,9511.83,9511.83
MLA866622099,5043.6,5043.6,5043.6
MLA1130289256,40805.35,40805.35,40805.35
MLA1144575331,3948.0,3948.0,3356.19
MLA1319187927,34490.0,34490.0,30351.2
MLA1383772293,19018.8,19018.8,18742.5
MLA1150420289,53177.28,53177.28,53177.28
MLA827692384,33530.0,33530.0,29506.4
MLA764369472,88548.81,88548.81,88548.81
MLA874516637,51105.29,51105.29,53538.87
MLA1403959706,13990.0,13990.0,13990.0
MLA680650790,47392.0,47392.0,47392.0
MLA1120101785,5293.0,5293.0,5167.0
MLA874473324,7342.84,7342.84,7342.84
MLA898880110,9280.0,9280.0,9280.0
MLA905469019,7370.0,7370.0,7370.0
MLA1408546028,8800.0,8800.0,8800.0
MLA905623810,7370.0,7370.0,7370.0
MLA867845393,9870.0,9870.0,9870.0
MLA883200295,3540.0,3540.0,3540.0
MLA874507725,20648.92,20648.92,20728.46
MLA867845224,9870.0,9870.0,9870.0
MLA903353790,5865.57,5865.57,5865.57
MLA901361403,4451.07,4451.07,4451.07
MLA1404282588,14590.0,14590.0,14590.0
MLA1101941008,37950.0,37950.0,37950.0
MLA1103024878,5129.0,5129.0,5129.0
MLA1410019716,13170.8,13170.8,13333.92
MLA873764608,13022.01,13022.01,13022.01
MLA885005016,34990.0,34990.0,34990.0
MLA1109109000,2625.45,2625.45,2625.45
MLA1127796943,11067.16,11067.16,15458.9
MLA896369862,16499.0,16499.0,16499.0
MLA926664554,5035.0,5035.0,5035.0
MLA1429828566,48997.14,48997.14,49518.38
MLA904380365,48398.9,48398.9,48398.9
MLA873760600,15582.42,15582.42,15582.42
MLA873768899,13022.01,13022.01,13022.01
MLA1127813910,11068.0,11068.0,11068.0
MLA1109134743,2625.45,2625.45,2625.45
MLA1414231162,31130.0,31130.0,31330.0
MLA1166797992,35199.0,35199.0,35199.0
MLA643073548,22937.0,22937.0,22937.0
MLA1294734606,26400.0,26400.0,27800.0
MLA865374710,11990.0,11990.0,11990.0
MLA1179018521,44464.0,44464.0,46651.0
MLA604674046,14990.0,14990.0,14990.0
MLA797492479,2400.0,2400.0,2400.0
MLA917030597,20200.0,20200.0,20200.0
MLA921237469,8980.0,8980.0,8980.0
MLA1144510115,14513.05,14513.05,14563.05
MLA1178328445,13119.49,13119.49,13169.49
MLA1127689962,14990.0,14990.0,14990.0
MLA1141678743,2625.45,2625.45,2625.45
MLA1380662407,44990.0,44990.0,44990.0
MLA918251851,13499.0,13499.0,13499.0
MLA1189108183,15206.17,15206.17,15256.17
MLA834714246,28278.0,28278.0,28278.0
MLA1143074257,14050.98,14050.98,14100.98
MLA1137883384,13176.2,13176.2,14371.96
MLA925491218,1299.0,1299.0,1299.0
MLA1111633801,12690.0,12690.0,12690.0
MLA678445023,64990.0,64990.0,61867.0
MLA1153837589,3649.0,3649.0,3649.0
MLA1370437237,39990.0,39990.0,40960.0
MLA1375632285,1320.68,1320.68,1320.68
MLA650821236,4900.0,4900.0,4900.0
MLA1359584344,1999.0,1999.0,1999.0
MLA928711999,4850.0,4850.0,4850.0
MLA1329167164,1170.02,1170.02,1170.02
MLA1420879232,20990.0,20990.0,19980.0
MLA865119454,749.0,749.0,749.0
MLA659358981,1299.0,1299.0,1299.0
MLA744334858,3869.0,3869.0,3869.0
MLA1328813017,1170.0,1170.0,1170.0
MLA854072329,14999.0,14999.0,14002.0
MLA1442354818,1320.0,1320.0,1370.0
MLA679932042,4900.0,4900.0,4900.0
MLA911473231,57200.0,57200.0,78000.0
MLA925130210,1385.0,1385.0,1385.0
MLA877276926,6977.0,6977.0,6977.0
MLA1105716024,14499.0,14499.0,14499.0
MLA1125940617,3499.0,3499.0,3499.0
MLA836485439,5820.0,5820.0,5820.0
MLA618159777,7913.0,7913.0,7913.0
MLA925895028,18999.0,18999.0,18999.0
MLA726430346,5222.28,5222.28,5222.28
MLA1128933500,9511.0,9511.0,9511.0
MLA1409524200,14999.0,14999.0,14002.0
MLA622912297,8952.0,8952.0,8739.0
MLA909199863,3960.0,3960.0,3960.0
MLA1137558665,6418.75,6418.75,6418.75
MLA1327763252,18490.0,18490.0,18490.0
MLA925130991,13999.0,13999.0,13999.0
MLA841242895,13335.0,13335.0,13335.0
MLA1144159725,91999.0,91999.0,91999.0
MLA925893672,3799.0,3799.0,3799.0
MLA681225798,15999.0,15999.0,15999.0
MLA814549657,11900.0,11900.0,11900.0
MLA926220865,13802.0,13802.0,13802.0
MLA925895027,13502.0,13502.0,13502.0
MLA852657136,3390.0,3390.0,3390.0
MLA864689926,14499.0,14499.0,14499.0
MLA836484072,19490.0,19490.0,19490.0
MLA852198726,3029.0,3029.0,3029.0
MLA1129248895,190381.5,190381.5,190381.5
MLA1165494095,21999.0,21999.0,21999.0
MLA902131237,2990.0,2990.0,2840.5
MLA1134129466,5950.0,5950.0,5950.0
MLA1286446668,114500.0,114500.0,114500.0
MLA1114238270,86500.0,86500.0,86500.0
MLA1363943927,2550.0,2550.0,2550.0
MLA1105302231,3596.0,3596.0,3596.0
MLA1113958545,99900.0,99900.0,99900.0
MLA1103741259,3447.0,3447.0,3447.0
MLA787393811,5399.0,5399.0,5399.0
MLA1468250860,5991.96,5991.96,5991.96
MLA1214447388,39990.0,39990.0,39990.0
MLA1166796607,22500.0,22500.0,22500.0
MLA763384524,2485.0,2485.0,2653.0
MLA903571590,3800.0,3800.0,3800.0
MLA878409266,7030.0,7030.0,7030.0
MLA1363943919,3350.0,3350.0,3350.0
MLA918213624,14468.0,14468.0,14468.0
MLA1372685579,42561.9,42561.9,44837.83
MLA1230546860,29128.0,29128.0,29128.0
MLA1119947438,1640.0,1640.0,1640.0
MLA897691503,4550.0,4550.0,4550.0
MLA1370181174,5268.91,5268.91,11999.0
MLA1194795956,12499.0,12499.0,13589.1
MLA1214278146,33043.46,33043.46,34782.59
MLA705009180,19700.59,19700.59,19700.59
MLA900419005,21920.0,21920.0,21920.0
MLA1275984346,29515.55,29515.55,31093.85
MLA1410409342,28999.0,28999.0,28999.0
MLA1468226050,28730.97,28730.97,22683.0
MLA1113969637,2203.05,2203.05,2203.05
MLA909038105,1670.0,1670.0,1670.0
MLA1460300272,20990.0,20990.0,20990.0
MLA1150813815,28563.3,28563.3,28563.3
MLA875551075,34268.0,34268.0,34268.0
MLA1368405919,8987.0,8987.0,8987.0
MLA1147698561,15990.0,15990.0,15990.0
MLA898479936,4870.0,4870.0,4870.0
MLA903061806,5394.0,5394.0,5199.2
MLA812563056,4978.69,4978.69,5078.26
MLA696718067,22999.0,22999.0,22999.0
MLA867482995,22499.0,22499.0,22499.0
MLA750404200,4815.42,4815.42,4911.73
MLA1150460192,42680.0,42680.0,42680.0
MLA852273801,9100.0,9100.0,8645.0
MLA779517692,4773.82,4773.82,4869.3
MLA1146493799,5490.0,5490.0,5990.0
MLA1121533197,38706.0,38706.0,38706.0
MLA1115879128,791.12,791.12,786.48
MLA1380389665,38199.0,38199.0,41499.0
MLA1137106816,6999.0,6999.0,6999.0
MLA833972231,4748.75,4748.75,4843.73
MLA1169104034,3628.17,3628.17,3628.17
MLA924719578,5190.0,5190.0,5190.0
MLA1294733077,24200.0,24200.0,27200.0
MLA785918507,3999.0,3999.0,3999.0
MLA1360529170,3232.0,3232.0,3232.0
MLA1173547549,24999.0,24999.0,24999.0
MLA1329640882,1852.5,1852.5,1852.5
MLA883900514,8827.0,8827.0,8827.0
MLA879078074,5129.05,5129.05,5129.05
MLA935020306,6257.0,6257.0,6257.0
MLA858058618,9100.0,9100.0,9100.0
MLA1115675262,37260.0,37260.0,37260.0
MLA1144724778,27499.0,27499.0,27499.0
MLA875406762,4250.0,4250.0,4250.0
MLA1137138136,5999.0,5999.0,5999.0
MLA1428004882,3200.0,3200.0,3200.0
MLA1399190910,4777.0,4777.0,4777.0
MLA1135361170,2099.0,2099.0,2099.0
MLA1116724577,6487.2,6487.2,6487.2
MLA1363822987,3200.0,3200.0,3200.0
MLA1363897777,19764.0,19764.0,19764.0
MLA702971859,1438.0,1438.0,1438.0
MLA1404678390,4204.5,4204.5,4204.5
MLA757190520,7099.0,7099.0,7164.0
MLA1174435881,19764.0,19764.0,19764.0
MLA1431295112,1710.0,1710.0,1710.0
MLA1369695083,5451.11,5451.11,5451.11
MLA603913328,23140.29,23140.29,23140.29
MLA871687721,4906.0,4906.0,4906.0
MLA1143986065,4259.04,4259.04,4259.04
MLA855328814,15500.0,15500.0,15500.0
MLA1416575456,4906.0,4906.0,4906.0
MLA846820454,2997.63,2997.63,2997.63
MLA1100456447,2550.0,2550.0,2550.0
MLA1381869053,2699.0,2699.0,2699.0
MLA1184121629,18469.0,18469.0,18469.0
MLA1205596334,6189.0,6189.0,6189.0
MLA1384734621,4999.0,4999.0,4999.0
MLA699154757,25876.0,25876.0,25876.0
MLA913507134,6457.38,6457.38,6457.38
MLA1123994183,2735.2,2735.2,3703.2
MLA1333478376,10351.78,10351.78,10351.78
MLA1469525074,2499.0,2499.0,2379.51
MLA1161494657,18896.0,18896.0,20786.0
MLA1123518014,2735.2,2735.2,3703.2
MLA784066734,64468.0,64468.0,64468.0
MLA1167939074,64468.0,64468.0,64468.0
MLA781080053,64468.0,64468.0,64468.0
MLA863281411,2150.0,2150.0,2150.0
MLA911553214,3997.75,3997.75,3997.75
MLA653567945,2489.9,2489.9,2489.9
MLA1144164147,22999.0,22999.0,19799.0
MLA1465984234,2699.0,2699.0,2699.0
MLA1142703860,3214.9,3214.9,3214.9
MLA913506863,4759.74,4759.74,4759.74
MLA1465957356,5539.9,5539.9,5539.9
MLA911547433,6589.74,6589.74,6589.74
MLA1159859678,1186.32,1186.32,1186.32
MLA924164730,3945.35,3945.35,3945.35
MLA1466602616,2089.0,2089.0,2089.0
MLA811567126,275000.0,275000.0,275000.0
MLA833810370,4879.2,4879.2,5281.5
MLA870978353,2999.99,2999.99,2999.99
MLA1190034872,25000.0,25000.0,25000.0
MLA761733263,803.61,803.61,803.61
MLA1144164165,31149.0,31149.0,27999.0
MLA705779672,13559.0,13559.0,13559.0
MLA639706642,3578.0,3578.0,3399.1
MLA1381196365,18154.9,18154.9,18154.9
MLA1499260326,67800.0,67800.0,35934.0
MLA1191548968,70200.0,70200.0,70200.0
MLA1133956350,46199.34,46199.34,46199.34
MLA1388239843,106999.0,106999.0,102999.0
MLA1368480263,74420.0,74420.0,74420.0
MLA911282154,56599.2,56599.2,62888.0
MLA914639958,3684.9,3684.9,3684.9
MLA1383731755,61740.5,61740.5,61740.5
MLA1131677873,44999.0,44999.0,44999.0
MLA1148539093,151664.77,151664.77,149612.26
MLA1513065430,68392.0,68392.0,68392.0
MLA1384681656,55990.0,55990.0,57520.0
MLA870827047,28836.27,28836.27,28836.27
MLA914669251,129549.28,129549.28,148600.0
MLA1376606127,59603.0,59603.0,59603.0
MLA911281355,42216.96,42216.96,42216.96
MLA1365568234,39896.01,39896.01,44918.0
MLA878930382,50999.0,50999.0,50999.0
MLA1147865921,2489.9,2489.9,2489.9
MLA1140398087,61054.0,61054.0,61054.0
MLA1143736848,130221.0,130221.0,130221.0
MLA1218560410,161900.0,161900.0,161900.0
MLA1133759886,23538.0,23538.0,25500.0
MLA1469423638,61599.23,61599.23,62399.22
MLA1446744694,29516.8,29516.8,27993.3
MLA1368833141,139499.0,139499.0,142999.0
MLA1384316437,39872.88,39872.88,39872.88
MLA1400213144,18599.0,18599.0,18499.0
MLA1114460117,66588.9,66588.9,66588.9
MLA1373704971,18058.51,18058.51,22000.0
MLA1131331674,218776.0,218776.0,218776.0
MLA1419443932,34277.72,34277.72,34277.72
MLA1307078163,60999.0,60999.0,59999.0
MLA1221026238,35556.75,35556.75,35556.75
MLA1439028038,218999.0,218999.0,213406.0
MLA1159889235,3999.0,3999.0,3999.0
MLA848355472,52440.0,52440.0,52440.0
MLA1143782218,97731.0,97731.0,97731.0
MLA910111877,72086.78,72086.78,72086.78
MLA1468937972,233307.36,233307.36,233307.36
MLA1163876436,29621.82,29621.82,29621.82
MLA1120971566,51420.0,51420.0,51420.0
MLA1386628893,54999.0,54999.0,65999.0
MLA1377780519,140692.02,140692.02,175865.03
MLA1382156891,29516.8,29516.8,27993.3
MLA1445044300,104739.44,104739.44,127020.58
MLA1421599442,89275.3,89275.3,89275.3
MLA1432644450,41999.0,41999.0,41999.0
MLA1452184178,25499.0,25499.0,25499.0
MLA1120885219,70337.76,70337.76,84486.35
MLA1446369844,71746.0,71746.0,71746.0
MLA1449113538,42005.66,42005.66,47056.0
MLA935505285,67885.0,67885.0,74674.0
MLA1376350991,164999.0,164999.0,190436.13
MLA1368213851,39990.83,39990.83,41999.0
MLA1207535726,29999.0,29999.0,29999.0
MLA1230224767,31959.15,31959.15,30079.2
MLA1429910488,52250.0,52250.0,52250.0
MLA1392492190,39999.0,39999.0,43999.0
MLA1104490477,6199.0,6199.0,6199.0
MLA761328589,6850.0,6850.0,6850.0
MLA929876045,3699.0,3699.0,3699.0
MLA1399085010,348711.0,348711.0,383582.0
MLA1104509514,5199.0,5199.0,5499.0
MLA1422307088,89235.0,89235.0,89235.0
MLA1125369616,9350.0,9350.0,8415.0
MLA1480948682,7299.0,7299.0,7299.0
MLA1385268879,2379.51,2379.51,2499.0
MLA1210826653,40891.95,40891.95,45799.1
MLA1345235425,59990.0,59990.0,60990.0
MLA936069587,97473.68,97473.68,97473.68
MLA1389678015,3999.0,3999.0,3099.0
MLA1131846516,44205.87,44205.87,44205.87
MLA902005840,8500.0,8500.0,7650.0
MLA918759605,43239.08,43239.08,43239.08
MLA1474377272,32565.57,32565.57,32565.57
MLA1123022531,41749.0,41749.0,35486.65
MLA1150928740,12893.76,12893.76,12893.76
MLA1190036891,1905.87,1905.87,1905.87
MLA751657541,19500.0,19500.0,19500.0
MLA866880540,12207.5,12207.5,12207.5
MLA1122348097,18679.85,18679.85,18089.96
MLA925640415,2899.0,2899.0,2899.0
MLA913169453,16999.0,16999.0,17999.0
MLA859945426,26820.0,26820.0,25479.0
MLA848908619,17023.56,17023.56,17023.56
MLA1165327876,1056.0,1056.0,1056.0
MLA1122397986,31700.0,31700.0,29798.0
MLA1139353964,29999.0,29999.0,29999.0
MLA865315499,5199.0,5199.0,5499.0
MLA907987740,24529.0,24529.0,24529.0
MLA747159535,12500.0,12500.0,12500.0
MLA854199273,21777.44,21777.44,21777.44
MLA1375436404,6999.0,6999.0,6999.0
MLA855435312,24999.0,24999.0,24999.0
MLA1146255561,9975.0,9975.0,9975.0
MLA863087826,9299.0,9299.0,9299.0
MLA819185355,25479.0,25479.0,25479.0
MLA1105643849,32200.0,32200.0,32200.0
MLA605606433,54428.1,54428.1,54428.1
MLA726541592,58038.89,58038.89,58038.89
MLA933920324,149000.0,149000.0,149000.0
MLA726538938,17823.18,17823.18,17823.18
MLA726538570,23191.49,23191.49,23191.49
MLA747465573,45600.0,45600.0,46740.0
MLA734148365,52880.81,52880.81,52880.81
MLA770999235,34560.0,34560.0,35424.0
MLA1371096528,46168.14,46168.14,46168.14
MLA818044789,9975.0,9975.0,12600.0
MLA811764003,32515.82,32515.82,32515.82
MLA741603262,36800.0,36800.0,36800.0
MLA854201657,21777.44,21777.44,21777.44
MLA720909651,69595.59,69595.59,69595.59
MLA728166602,82695.85,82695.85,82695.85
MLA813833763,87508.73,87508.73,87508.73
MLA732625606,98564.77,98564.77,98564.77
MLA763311787,114038.35,114038.35,114038.35
MLA747475206,66960.0,66960.0,68634.0
MLA746186715,72000.0,72000.0,72000.0
MLA1288667091,1696.5,1696.5,1853.0
MLA1272987885,250.0,250.0,250.0
MLA1262532790,12450.0,12450.0,12450.0
MLA1467178450,4727.0,4727.0,4477.0
MLA1147095784,1596.1,1596.1,1720.4
MLA1169116571,3658.33,3658.33,3658.33
MLA1370689650,2866.5,2866.5,3736.0
MLA1214055840,6089.5,6089.5,6089.5
MLA1305267118,12041.0,12041.0,12041.0
MLA1156346621,1778.38,1778.38,1916.9
MLA1380241021,16500.0,16500.0,16500.0
MLA1272806600,968.39,968.39,1095.4
MLA1182269648,389.0,389.0,349.9
MLA1194001402,8558.0,8558.0,7702.2
MLA1217298266,9994.53,9994.53,9994.53
MLA1123869889,765.0,765.0,765.0
MLA1339419546,3910.0,3910.0,3636.3
MLA1109481795,1223.0,1223.0,1223.0
MLA1157686873,1738.0,1738.0,1873.1
MLA1299128663,1794.44,1794.44,1929.99
MLA1280827839,873.79,873.79,866.02
MLA1227954453,938.8,938.8,968.15
MLA1286575861,249.0,249.0,384.0
MLA1449154508,1245.0,1245.0,1365.0
MLA1169097085,1831.62,1831.62,1831.62
MLA1375567427,330.0,330.0,508.0
MLA1426462452,3750.0,3750.0,4790.0
MLA1454373768,380.84,380.84,399.88
MLA1294771085,696.0,696.0,696.0
MLA1280860382,722.49,722.49,716.04
MLA1214272591,5457.0,5457.0,4911.3
MLA1166887813,1076.66,1076.66,1160.5
MLA1297858621,1461.0,1461.0,1461.0
MLA1363102761,1461.0,1461.0,1461.0
MLA1280814612,628.99,628.99,623.33
MLA1278246653,1199.0,1199.0,1199.0
MLA1280814821,433.49,433.49,429.61
MLA1365349107,1963.0,1963.0,1940.0
MLA1256197870,4928.0,4928.0,4928.0
MLA819400726,3520.0,3520.0,3520.0
MLA1300036285,1199.0,1199.0,1199.0
MLA935528735,1461.0,1461.0,1461.0
MLA1230536330,648.8,648.8,648.8
MLA1229987084,648.8,648.8,648.8
MLA1373806503,242.0,242.0,373.0
MLA1320983025,1351.49,1351.49,1258.84
MLA1382169121,330.0,330.0,508.0
MLA1372499163,353.0,353.0,544.0
MLA1480502302,498.63,498.63,523.55
MLA1359239102,603.49,603.49,598.1
MLA1283585333,1095.55,1095.55,1059.29
MLA1428947734,1164.0,1164.0,1164.0
MLA1385927031,457.0,457.0,457.0
MLA1488073624,1268.0,1268.0,1409.0
MLA1377056250,625.0,625.0,625.0
MLA1281938318,1886.0,1886.0,1886.0
MLA1470420328,380.84,380.84,399.88
MLA935528005,1310.0,1310.0,1461.0
MLA1440824994,242.0,242.0,373.0
MLA1377146640,1150.0,1150.0,1150.0
MLA1460217454,1115.0,1115.0,1115.0
MLA1383359407,1164.0,1164.0,1023.0
MLA1377386278,1677.6,1677.6,1677.6
MLA1319177552,1332.9,1332.9,1481.0
MLA1278590228,391.0,391.0,391.0
MLA821139888,1933.0,1933.0,1933.0
MLA1496855212,999.0,999.0,999.0
MLA1280827857,551.64,551.64,612.59
MLA1118681591,1887.94,1887.94,1999.0
MLA1280923604,479.39,479.39,532.43
MLA821136479,1986.0,1986.0,1986.0
MLA1327011279,1226.83,1226.83,1299.0
MLA1379264457,329.92,329.92,655.01
MLA1357858216,1099.45,1099.45,1099.45
MLA1368666075,1199.0,1199.0,1199.0
MLA1383132135,999.0,999.0,899.0
MLA1118693660,1887.94,1887.94,1999.0
MLA1102472177,1014.0,1014.0,1014.0
MLA1368743899,1199.0,1199.0,1199.0
MLA1315361626,829.27,829.27,829.27
MLA1383623788,999.0,999.0,999.0
MLA1387540595,588.0,588.0,705.0
MLA1153865951,348.83,348.83,348.83
MLA1155368624,849.0,849.0,792.4
MLA1368731707,899.0,899.0,899.0
MLA1364075773,1074.0,1074.0,1074.0
MLA1446424224,864.0,864.0,820.8
MLA913708934,673.0,673.0,673.0
MLA1441845084,723.0,723.0,723.0
MLA1385679427,3621.0,3621.0,3621.0
MLA1280091650,2973.04,2973.04,3679.01
MLA1380972974,652.8,652.8,587.52
MLA1280866966,724.91,724.91,724.91
MLA1280866853,405.39,405.39,405.39
MLA1388598907,2499.0,2499.0,2499.0
MLA1317424046,881.79,881.79,881.79
MLA1272806346,1887.94,1887.94,1999.0
MLA1132581236,839.7,839.7,933.0
MLA1281963999,767.0,767.0,767.0
MLA1480984926,1999.2,1999.2,1999.2
MLA1458138474,1310.0,1310.0,1440.0
MLA1366406173,1018.8,1018.8,1132.0
MLA1379293333,600.0,600.0,660.0
MLA1399525396,1577.0,1577.0,1752.0
MLA1288628150,2339.0,2339.0,2599.0
MLA1457380028,1131.0,1131.0,1131.0
MLA1278536851,1539.0,1539.0,1539.0
MLA1379268179,1260.0,1260.0,1260.0
MLA1147481062,2320.0,2320.0,2320.0
MLA1321744348,2438.0,2438.0,2438.0
MLA1375991090,9847.5,9847.5,9999.0
MLA1387095106,1809.0,1809.0,2182.0
MLA1281231671,1998.0,1998.0,1998.0
MLA1301668270,2451.68,2451.68,2451.68
MLA1480315754,737.0,737.0,737.0
MLA1124528568,979.02,979.02,999.0
MLA1377385946,2320.0,2320.0,2320.0
MLA842494436,1725.0,1725.0,1910.0
MLA1325106343,1000.0,1000.0,1068.75
MLA1137436808,790.0,790.0,790.0
MLA1455749198,1029.0,1029.0,1029.0
MLA1451931526,2148.38,2148.38,2148.38
MLA935648848,4788.0,4788.0,4788.0
MLA1465363406,5878.0,5878.0,5878.0
MLA1368945997,858.6,858.6,954.0
MLA1410529078,4999.0,4999.0,4999.0
MLA1388633865,2286.0,2286.0,2580.0
MLA935647907,4433.0,4433.0,4433.0
MLA1384809227,3390.0,3390.0,3390.0
MLA1299065372,4674.6,4674.6,3505.95
MLA1282862986,910.0,910.0,910.0
MLA1322711563,2799.44,2799.44,2999.4
MLA1340180726,2799.44,2799.44,2999.4
MLA1457672246,2148.38,2148.38,2448.38
MLA1465363592,2148.38,2148.38,2148.38
MLA931237056,253.0,253.0,253.0
MLA1428430096,1499.0,1499.0,1499.0
MLA1435794442,397.0,397.0,397.0
MLA1384759435,2499.0,2499.0,2499.0
MLA1129467103,1708.29,1708.29,1708.29
MLA1381930055,894.71,894.71,894.71
MLA1347165814,2799.44,2799.44,2999.4
MLA1446822890,3910.48,3910.48,3910.48
MLA1272603756,562.46,562.46,562.46
MLA1465461804,3910.48,3910.48,3910.48
MLA1282411033,894.71,894.71,894.71
MLA933625760,1326.0,1326.0,1326.0
MLA1360964225,5878.26,5878.26,5878.26
MLA1272806281,937.82,937.82,992.99
MLA1293483059,912.0,912.0,912.0
MLA1376540609,2148.38,2148.38,2148.38
MLA842525520,1681.08,1681.08,1692.0
MLA1308063170,2799.44,2799.44,2999.4
MLA1147368520,5229.0,5229.0,5229.0
MLA1369823337,659.34,659.34,659.34
MLA1410529656,1925.39,1925.39,1925.39
MLA1370209916,3999.0,3999.0,3999.0
MLA1480312880,697.0,697.0,697.0
MLA1362040341,6791.0,6791.0,6791.0
MLA1391625958,990.0,990.0,990.0
