id,2024-04-30,2024-05-01,2024-05-02,2024-05-03,2024-05-04,2024-05-05
MLA1626437968,24499.0,26299.0,23499.0,23499.0,23499.0,23499.0
MLA1586181802,33999.0,33999.0,33999.0,37999.0,37999.0,37999.0
MLA1119442535,44042.37,49990.0,49990.0,49990.0,49990.0,49990.0
MLA928514267,10924.0,14749.0,10914.26,10914.26,10914.26,10914.26
MLA1649764198,114438.8,124390.0,124390.0,124390.0,124390.0,124390.0
MLA1119468360,27600.0,27900.0,27900.0,27900.0,27900.0,27900.0
MLA884450703,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0
MLA1541044208,39889.6,39889.6,39889.6,39889.6,39889.6,39889.6
MLA928509368,10914.26,14749.0,13999.0,10919.22,10919.22,10919.22
MLA1705230618,33664.68,33664.68,33664.68,44886.24,44886.24,44886.24
MLA1550245348,98999.0,99999.0,95049.0,95049.0,95049.0,95049.0
MLA1412286625,118755.0,118755.0,118755.0,118755.0,118755.0,118755.0
MLA1381143477,38599.0,82940.0,36584.0,39999.0,41470.0,41470.0
MLA1130517731,54638.0,54638.0,54638.0,54638.0,54638.0,54638.0
MLA668789151,112812.0,118750.0,118750.0,118750.0,118750.0,118750.0
MLA620680972,105253.0,105253.0,105253.0,105253.0,105253.0,105253.0
MLA1308110044,35680.28,35680.28,35680.28,35680.28,35680.28,35680.28
MLA1411206037,10914.26,14749.0,14749.0,11799.2,11799.2,11799.2
MLA831715350,9099.0,9099.0,9099.0,9099.0,9099.0,9099.0
MLA901580052,37700.0,35700.0,35700.0,35700.0,35700.0,35700.0
MLA724439778,60250.0,60250.0,60250.0,60250.0,60250.0,60250.0
MLA683181055,48250.0,48250.0,48250.0,48250.0,48250.0,48250.0
MLA870286739,66613.0,66613.0,66613.0,66613.0,66613.0,66613.0
MLA613347389,48250.0,48250.0,48250.0,48250.0,48250.0,48250.0
MLA1130182118,62750.4,62750.4,59927.0,62750.0,62750.0,62750.0
MLA1287996500,41906.0,45550.0,41450.5,41450.5,41450.5,41450.5
MLA615016904,50250.0,50250.0,50250.0,50250.0,50250.0,50250.0
MLA873187440,56250.0,56250.0,56250.0,56250.0,56250.0,56250.0
MLA616116585,64250.0,64250.0,64250.0,64250.0,64250.0,64250.0
MLA1377443429,76295.0,79890.0,79890.0,79890.0,79890.0,79890.0
MLA1508183250,62100.0,62100.0,62100.0,62100.0,62100.0,62100.0
MLA1422887171,62990.0,62990.0,62990.0,62990.0,62990.0,62990.0
MLA923300127,36250.0,36250.0,36250.0,36250.0,36250.0,36250.0
MLA619432986,50370.0,50370.0,50370.0,50370.0,50370.0,50370.0
MLA1372396867,25299.0,25299.0,25299.0,25299.0,25299.0,25299.0
MLA611012785,43500.0,43500.0,43500.0,43500.0,43500.0,43500.0
MLA1383291033,83699.0,83699.0,83699.0,83699.0,83699.0,83699.0
MLA1392609993,71499.0,71499.0,71499.0,71499.0,71499.0,71499.0
MLA1274434769,58790.4,58790.4,58791.0,58791.0,58791.0,56145.0
MLA1286539577,60250.0,60250.0,60250.0,60250.0,60250.0,60250.0
MLA614532403,42250.0,42250.0,42250.0,42250.0,42250.0,42250.0
MLA1130121548,39889.6,39889.6,39889.6,39889.6,39889.6,39889.6
MLA1372846711,88349.0,88349.0,88349.0,88349.0,88349.0,88349.0
MLA1401093893,116999.0,116999.0,114999.0,119999.0,119999.0,119999.0
MLA1518682762,260000.0,260000.0,260000.0,260000.0,260000.0,260000.0
MLA1374325907,42890.4,42890.4,42890.0,42890.0,40960.0,42890.0
MLA1130134395,62750.0,62750.0,62750.0,62750.0,62750.0,62750.0
MLA850643431,63250.0,63250.0,63250.0,63250.0,63250.0,63250.0
MLA1130109566,62925.0,65890.4,65890.0,65890.0,65890.0,65890.0
MLA617990588,63330.0,63330.0,63330.0,63330.0,63330.0,63330.0
MLA1518669790,218500.0,218500.0,218500.0,218500.0,218500.0,218500.0
MLA911599649,332009.6,360880.0,360880.0,360880.0,360880.0,360880.0
MLA1361863962,49000.0,49000.0,49000.0,49000.0,49000.0,49000.0
MLA762536670,52612.0,61397.69,52612.0,52612.0,48653.75,48653.75
MLA1130121534,29990.0,29990.0,29990.0,29990.0,29990.0,29990.0
MLA617145576,44850.0,44850.0,44850.0,44850.0,44850.0,44850.0
MLA609018634,44250.0,44250.0,44250.0,44250.0,44250.0,44250.0
MLA826227380,30183.39,30183.39,30183.39,34500.0,34500.0,34500.0
MLA1634169220,281299.2,305760.0,305760.0,305760.0,305760.0,305760.0
MLA783933382,82262.0,79997.0,82262.0,82262.0,82262.0,82262.0
MLA818339494,60248.97,60248.97,60248.97,60248.97,60248.97,60248.97
MLA911625761,8189.0,8189.0,8189.0,8189.0,8189.0,8189.0
MLA1402410307,61106.0,61106.0,61106.0,61106.0,61106.0,61106.0
MLA826229633,31468.69,31468.69,31468.69,31468.69,31468.69,31468.69
MLA657237185,63479.08,68999.0,73999.0,73999.0,73999.0,73999.0
MLA1408054087,206049.0,206049.0,206049.0,206049.0,206049.0,206049.0
MLA781489159,82262.0,79997.0,82262.0,82262.0,82262.0,82262.0
MLA1329827424,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0
MLA1131424018,59063.0,57437.0,59063.0,59063.0,54654.26,54654.26
MLA1122771024,11189.0,11189.0,11189.0,10070.1,10070.1,10070.1
MLA679859565,17479.08,18999.0,19999.0,19999.0,19999.0,19999.0
MLA1190183866,36129.0,36129.0,36129.0,36129.0,36129.0,36129.0
MLA616682776,43750.0,44000.0,44000.0,44000.0,44000.0,44000.0
MLA1641792494,29689.0,29689.0,29689.0,29689.0,29689.0,29689.0
MLA624268600,62250.0,62250.0,62250.0,62250.0,62250.0,62250.0
MLA818338082,41087.53,41087.53,41087.53,41087.53,41087.53,41087.53
MLA866280994,28600.0,28600.0,28600.0,28600.0,28600.0,28600.0
MLA1675186148,24973.0,24973.0,25500.0,25500.0,25500.0,25500.0
MLA1629446660,320924.9,320924.9,320924.9,320924.9,320924.9,320924.9
MLA824172985,49797.79,49797.79,49797.79,49797.79,49797.79,49797.79
MLA624669374,14999.0,14999.0,14999.0,14999.0,14999.0,14999.0
MLA1144255474,45250.0,45250.0,45250.0,45250.0,45250.0,45250.0
MLA1362624801,22326.0,22326.0,24326.0,24326.0,24326.0,24326.0
MLA1644165982,8316.4,8316.4,8316.4,8609.92,8609.92,8609.92
MLA1143322887,5221.0,5221.0,5221.0,5221.0,5221.0,5221.0
MLA656746169,18999.0,18999.0,19999.0,19999.0,19999.0,19999.0
MLA819797800,88803.0,88803.0,88803.0,88803.0,88803.0,88803.0
MLA1491604404,52000.0,52000.0,54000.0,54000.0,54000.0,54000.0
MLA1388646565,17991.0,17991.0,19555.0,19555.0,19555.0,19555.0
MLA917791166,17815.0,17389.0,17389.0,17389.0,17389.0,17389.0
MLA768246988,27830.0,27830.0,27830.0,27830.0,27830.0,27830.0
MLA1146650074,20874.0,20874.0,20874.0,20874.0,20874.0,20874.0
MLA786420366,45507.8,49465.0,49465.0,44518.5,44518.5,44518.5
MLA1518180630,8316.4,8316.4,8463.16,8609.92,8609.92,8609.92
MLA1574802418,22326.0,22326.0,25326.0,25326.0,25326.0,25326.0
MLA917789892,21912.0,22039.0,22039.0,22039.0,22039.0,22039.0
MLA925034136,15883.91,18324.0,18324.0,16491.6,16491.6,16491.6
MLA1384166305,2728.0,2728.0,2728.0,2728.0,2728.0,2728.0
MLA611371516,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0
MLA785147304,46455.77,53676.0,53676.0,48308.4,48308.4,48308.4
MLA1722639910,113049.05,113049.05,118654.05,118654.05,118654.05,118654.05
MLA928559092,6999.0,6999.0,6999.0,6999.0,6999.0,-1.0
MLA1393699809,37586.0,37586.0,37586.0,37586.0,37586.0,37586.0
MLA1388839089,17991.0,17991.0,19555.0,19555.0,19555.0,19555.0
MLA1423284065,152972.0,152972.0,152972.0,152972.0,152972.0,152972.0
MLA1323942791,68799.14,72846.44,72846.44,72846.44,72846.44,-1.0
MLA1347010861,53100.0,53100.0,53100.0,53100.0,53100.0,53100.0
MLA1421666713,19987.15,19987.15,19987.15,19987.15,19987.15,19987.15
MLA1393088363,74999.0,74999.0,74999.0,74999.0,74999.0,-1.0
MLA1388793127,17991.0,17991.0,19555.0,19555.0,19555.0,19555.0
MLA1411699617,137675.0,133450.0,133450.0,133450.0,133450.0,133450.0
MLA1411621931,28079.0,28079.0,28079.0,28079.0,28079.0,28079.0
MLA925179671,10611.0,10671.0,10671.0,10671.0,10671.0,10671.0
MLA1108295976,30710.0,34255.57,34255.57,34255.57,34255.57,30831.0
MLA1346057172,59999.0,62000.0,62000.0,59999.0,59999.0,59999.0
MLA1397640569,18999.0,18999.0,18999.0,18999.0,18999.0,-1.0
MLA1411608967,68799.0,71999.0,71999.0,71999.0,71999.0,71999.0
MLA1727268682,41999.0,41999.0,41999.0,41999.0,41999.0,41999.0
MLA1397181099,62000.0,62000.0,62000.0,62000.0,62000.0,62000.0
MLA1169021187,102999.0,102999.0,102999.0,102999.0,102999.0,102999.0
MLA1374301343,14991.0,14990.4,14991.0,14316.0,14991.0,14991.0
MLA832155989,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0
MLA1546087582,19000.0,10962.0,19000.0,19000.0,19000.0,19000.0
MLA1574874626,19179.72,19179.72,19179.72,19179.72,19179.72,19179.72
MLA876009736,11287.29,11287.28,11287.28,11287.28,11287.28,11287.28
MLA1381079789,79890.0,79890.0,79890.0,79890.0,79890.0,79890.0
MLA1435970666,14316.0,14990.4,14990.4,14990.4,14990.4,14990.4
MLA1384475927,18698.24,21248.0,21248.0,18910.72,18910.72,18910.72
MLA1577891858,20864.45,20864.45,20864.45,20864.45,20864.45,20864.45
MLA1607140074,13083.0,13365.0,13216.5,13365.0,13365.0,13365.0
MLA1398535189,17309.03,18049.05,18049.05,18049.05,18049.05,-1.0
MLA827630780,63593.28,63593.28,63593.28,63593.28,63593.28,63593.28
MLA1396561993,41986.04,41986.04,41986.04,41986.04,44666.0,44666.0
MLA1381043893,79890.4,79890.4,79890.0,79890.0,79890.0,76295.0
MLA760427758,13116.0,15306.29,13116.0,13116.0,13116.0,13116.0
MLA1743757794,269999.0,269999.0,259250.0,259250.0,259250.0,259250.0
MLA1385930723,75199.0,75199.0,75199.0,75199.0,75199.0,75199.0
MLA1388347635,14999.25,14999.25,14999.25,14999.25,14999.25,14999.25
MLA709182271,60627.08,65899.0,65899.0,56014.15,56014.15,56014.15
MLA1384524199,15347.2,15347.2,15347.2,15521.6,15521.6,15521.6
MLA1139442270,14692.0,14692.0,14692.0,14692.0,14692.0,14692.0
MLA1436177452,30346.0,30346.4,30346.0,30346.0,30346.0,30346.0
MLA1380289485,46549.05,48999.0,48999.0,44099.1,44099.1,44099.1
MLA786484650,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0
MLA1374288605,14990.0,14990.0,14990.0,14315.0,14990.0,14990.0
MLA1435986904,30346.0,37932.5,37932.5,30346.0,30346.0,30346.0
MLA615898204,39998.99,39998.99,39998.99,39998.99,39998.99,39998.99
MLA1150473102,57086.79,57086.79,57086.79,57086.79,57086.79,57086.79
MLA1389752409,108832.78,108832.78,108833.0,97822.0,100792.0,108833.0
MLA762282695,18999.05,18999.05,18999.05,18999.05,18999.05,18999.05
MLA1430479164,58991.0,58990.4,56336.0,58991.0,58991.0,58991.0
MLA906473619,145442.0,148604.6,148604.6,148604.6,148604.6,148604.6
MLA1435970842,34990.0,34990.0,34990.0,34990.0,34990.0,33415.0
MLA1530331216,57195.0,59890.4,57195.0,59890.0,59890.0,59890.0
MLA1390424815,58990.0,58990.0,58990.0,58990.0,58990.0,58990.0
MLA1530292016,62990.0,62990.0,62990.0,60155.0,62990.0,62990.0
MLA1389336759,11134.62,12199.84,12199.84,12199.84,12199.84,12199.84
MLA767508060,12816.0,12816.0,12816.0,12816.0,12816.0,12816.0
MLA1128007398,54525.0,54525.0,54525.0,54525.0,54525.0,54525.0
MLA1646259692,78511.31,78511.31,78511.31,78511.31,78511.31,78511.31
MLA1288674448,3964.35,3964.35,3964.35,3964.35,3964.35,3964.35
MLA654524197,5396.65,5396.65,5396.65,5396.65,5396.65,5396.65
MLA1367955409,5204.78,5847.12,7308.91,5046.93,5046.93,5046.93
MLA1412960707,2999.0,2999.0,2999.0,2999.0,2999.0,2999.0
MLA1383674605,16253.64,17667.0,17667.0,17667.0,17667.0,17667.0
MLA836722522,3331.93,3331.93,3331.93,3331.93,3331.93,3331.93
MLA1135006678,11500.0,12500.0,12500.0,12500.0,12500.0,12500.0
MLA1411032020,10338.96,11238.0,11238.0,11238.0,11238.0,11238.0
MLA1135007403,9494.4,10320.0,10320.0,10320.0,10320.0,10320.0
MLA1411111796,14563.6,15830.0,15830.0,15830.0,15830.0,15830.0
MLA1189755409,78700.0,78700.0,78700.0,78700.0,78700.0,78700.0
MLA1379172611,17029.2,18510.0,18510.0,18510.0,18510.0,18510.0
MLA1225733867,13768.72,14966.0,14966.0,14966.0,14966.0,14966.0
MLA1135025752,11631.56,12643.0,12643.0,12643.0,12643.0,12643.0
MLA1134971409,21850.0,23750.0,23750.0,23750.0,23750.0,23750.0
MLA817192626,11801.04,11801.04,11801.04,11801.04,11801.04,11801.04
MLA762593151,27730.0,27730.0,27730.0,27730.0,27730.0,27730.0
MLA1175010837,28229.85,28066.64,28066.64,28066.64,28066.64,28066.64
MLA1122285015,2500.0,2500.0,2164.59,2164.59,2164.59,2164.59
MLA1134984780,20230.8,21990.0,21990.0,21990.0,21990.0,21990.0
MLA1542285038,44990.0,44990.0,44990.0,44990.0,44990.0,44990.0
MLA875264792,49981.76,54328.0,54328.0,48895.2,48895.2,48895.2
MLA924339793,6250.0,6250.0,6250.0,6250.0,6250.0,6250.0
MLA1392771155,45990.0,45990.0,45990.0,45990.0,45990.0,45990.0
MLA1146285080,68413.52,68413.52,68413.52,68413.52,68413.52,68413.52
MLA1207535155,34998.99,34998.99,34998.99,34998.99,34998.99,34998.99
MLA1218462574,16998.99,16998.99,16998.99,16998.99,16998.99,16998.99
MLA1437777698,10117.0,10117.0,10117.0,10117.0,10117.0,10117.0
MLA1389327613,18305.24,19897.0,19897.0,19897.0,19897.0,19897.0
MLA852274509,32950.72,35816.0,35816.0,32234.4,32234.4,32234.4
MLA1516147182,87152.43,87152.43,87152.43,87152.43,87152.43,87152.43
MLA1436539142,16843.0,16843.0,16843.0,16843.0,16843.0,16843.0
MLA852271584,63381.0,63381.0,63381.0,63381.0,63381.0,63381.0
MLA1392869297,54990.0,54990.0,54990.0,54990.0,54990.0,54990.0
MLA1162806052,59783.79,59783.79,59783.79,59783.79,59783.79,59783.79
MLA926104808,11998.99,11998.99,11998.99,11998.99,11998.99,11998.99
MLA1162800098,49231.94,49231.94,49231.94,49231.94,49231.94,49231.94
MLA1150962362,35999.99,35999.99,35999.99,35999.99,35999.99,35999.99
MLA1135006615,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
MLA873671705,260246.78,260246.78,260246.78,260246.78,260246.78,260246.78
MLA817220864,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0
MLA1367538221,18894.29,23766.54,29708.18,18894.4,18894.4,18894.4
MLA1158552547,10200.0,10200.0,10200.0,10200.0,10200.0,10200.0
MLA1392805691,36000.0,36000.0,36000.0,36000.0,36000.0,36000.0
MLA1211414793,106722.0,106722.0,106722.0,106722.0,106722.0,106722.0
MLA1373372545,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0
MLA919167517,21094.1,21094.1,-1.0,21094.1,21094.1,21094.1
MLA1180592838,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0
MLA1487471028,39300.0,39300.0,39300.0,39300.0,39300.0,39300.0
MLA1382214863,10200.0,10200.0,10200.0,10200.0,10200.0,10200.0
MLA1446874078,10200.0,10200.0,10200.0,10200.0,10200.0,10200.0
MLA1286463799,13215.0,13215.0,13215.0,13215.0,13215.0,13215.0
MLA1104284436,35490.0,35490.0,35490.0,35490.0,35490.0,35490.0
MLA924540166,9080.0,9080.0,9080.0,9080.0,9080.0,9080.0
MLA900048084,37538.44,37538.44,37538.44,37538.44,37538.44,37538.44
MLA924340085,6250.0,6250.0,6250.0,6250.0,6250.0,6250.0
MLA715673805,37990.0,37990.0,37990.0,37990.0,37990.0,37990.0
MLA749385998,10200.0,10200.0,10200.0,10200.0,10200.0,10200.0
MLA910148145,8920.0,8920.0,8920.0,8920.0,8920.0,8920.0
MLA1123801173,36525.0,36525.0,36525.0,36525.0,36525.0,36525.0
MLA875757145,27500.0,27500.0,27500.0,27500.0,27500.0,27500.0
MLA1653953930,40470.8,43990.0,43990.0,43990.0,43990.0,43990.0
MLA854185711,7650.0,7650.0,7650.0,7650.0,7650.0,7650.0
MLA1211233157,93762.0,93762.0,93000.0,93000.0,93000.0,93000.0
MLA831031384,25613.28,25613.28,25613.28,25613.28,25613.28,25613.28
MLA621189594,19374.61,19374.61,19374.61,19374.61,19374.61,19374.61
MLA875141745,9600.0,9600.0,9600.0,9600.0,9600.0,9600.0
MLA667465828,46893.73,46893.73,46893.73,46893.73,46893.73,46893.73
MLA918550113,23716.0,23716.0,23716.0,23716.0,23716.0,23716.0
MLA616975796,9193.34,9193.34,9193.34,9193.34,9193.34,9193.34
MLA1107449421,13704.55,13704.55,13704.55,13704.55,13704.55,13704.55
MLA882798361,13024.44,13024.44,13024.44,13024.44,13024.44,13024.44
MLA1391127975,59999.0,59999.0,59999.0,59999.0,59999.0,59999.0
MLA617856611,18896.33,18896.33,18896.33,18896.33,18896.33,18896.33
MLA928084327,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0
MLA1123803020,134856.0,134856.0,134856.0,134856.0,134856.0,134856.0
MLA919032961,11086.02,11086.02,11086.02,11086.02,11086.02,11086.02
MLA904219219,9448.16,9448.16,9448.16,9448.16,9448.16,9448.16
MLA927423422,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0
MLA917889972,109509.11,109509.11,109509.11,109509.11,109509.11,109509.11
MLA1393242913,198000.0,198000.0,198000.0,198000.0,198000.0,198000.0
MLA1433795714,42433.25,42433.25,42433.25,42433.25,42433.25,42433.25
MLA1124817710,6609.98,6609.98,6609.98,6609.98,6609.98,6609.98
MLA1399895483,39599.0,39999.0,37999.0,37999.0,37999.0,37999.0
MLA1119282178,50200.0,50200.0,50200.0,50200.0,50200.0,50200.0
MLA1417733974,30069.0,30069.0,30069.0,30069.0,30069.0,30069.0
MLA1539525268,30834.0,30834.0,30834.0,30834.0,31197.0,31197.0
MLA1532631370,4769.34,4769.34,4769.34,4769.34,4769.34,4769.34
MLA617855245,20512.65,20512.65,20512.65,20512.65,20512.65,20512.65
MLA1393241509,132450.0,132450.0,129900.0,129900.0,129900.0,129900.0
MLA617158697,28055.69,28055.69,28055.69,28055.69,28055.69,28055.69
MLA929608901,50200.0,50200.0,50200.0,50200.0,50200.0,50200.0
MLA1112501618,41460.19,41460.19,41460.19,41460.19,41460.19,41460.19
MLA1622898606,6821.5,6821.5,6821.5,6821.5,6821.5,6821.5
MLA1373565877,22848.67,22848.67,22848.67,22848.67,22848.67,22848.67
MLA683241438,76386.22,76386.22,76386.22,76386.22,76386.22,76386.22
MLA1398719765,44589.0,44589.0,44589.0,44589.0,44589.0,44589.0
MLA1117230204,50300.0,50300.0,50300.0,50300.0,50300.0,50300.0
MLA1366665395,65230.0,65230.0,65230.0,65230.0,65230.0,65230.0
MLA1146336936,51890.0,51890.0,51890.0,51890.0,51890.0,51890.0
MLA874536828,33599.0,33599.0,33599.0,33599.0,33599.0,33599.0
MLA1727268388,38400.0,38400.0,38400.0,38400.0,38400.0,38400.0
MLA1381921553,47499.05,47499.05,47499.05,44999.1,44999.1,44999.1
MLA1394496327,41999.0,41999.0,39949.0,39949.0,39949.0,39949.0
MLA924716196,22751.82,33957.95,22751.82,20998.99,22751.82,22751.82
MLA1201442857,39960.0,39960.0,39960.0,39960.0,39960.0,39960.0
MLA610309020,14729.0,14729.0,14729.0,14729.0,14729.0,14729.0
MLA1433124476,14859.0,14859.0,14859.0,14859.0,13439.0,13439.0
MLA780597034,8989.0,8989.0,8989.0,8989.0,8989.0,8989.0
MLA844556190,34899.0,34899.0,34899.0,34899.0,34899.0,34899.0
MLA786198896,33599.0,33599.0,33599.0,33599.0,33599.0,33599.0
MLA608032684,19950.0,19950.0,19950.0,19950.0,19950.0,19950.0
MLA913433148,33599.0,33599.0,33599.0,33599.0,33599.0,33599.0
MLA1656958166,38381.0,38381.0,38381.0,38381.0,38381.0,39654.0
MLA810899261,38499.0,38499.0,38499.0,38499.0,38499.0,38499.0
MLA1174986071,13125.54,13125.54,13125.54,13125.54,13125.54,13125.54
MLA1539618622,76635.08,83299.0,83299.0,83299.0,83299.0,83299.0
MLA809818392,35399.0,35399.0,35399.0,35399.0,35399.0,35399.0
MLA1397171851,37490.0,37490.0,37490.0,37490.0,37490.0,37490.0
MLA1628224256,14435.12,14435.12,14435.12,13999.65,13999.65,13999.65
MLA1629769784,18182.24,18182.24,18182.24,18182.24,18182.24,18182.24
MLA1379347915,16338.28,16338.28,16338.28,16338.28,16338.28,16338.28
MLA1100509758,9934.4,9934.4,9935.0,8855.0,9935.0,9410.0
MLA654532139,22825.53,36231.0,22463.22,20999.0,22825.53,22825.53
MLA1629766358,18182.24,18182.24,18182.24,18182.24,18182.24,18182.24
MLA1737815990,79115.05,79115.05,79115.05,79115.05,79115.05,79115.05
MLA1395111419,18899.0,18899.0,18899.0,18899.0,19109.0,19109.0
MLA1149599481,23520.54,28338.0,23237.16,23237.16,23237.16,23237.16
MLA1113652601,8855.0,9934.4,8855.0,9935.0,9410.0,9935.0
MLA1249464238,26762.17,27832.66,26763.0,27832.66,27832.66,27832.66
MLA786676051,38199.0,38199.0,38199.0,38199.0,38199.0,38199.0
MLA619608170,31999.0,50541.0,30808.0,50541.0,31999.0,31999.0
MLA1165488678,34959.0,34959.0,34959.0,34959.0,34959.0,34959.0
MLA1388022537,20055.0,25198.73,20055.0,25198.73,25198.73,21369.0
MLA1327054301,29892.0,29891.23,29891.23,26644.0,29891.23,24870.0
MLA1397460953,28602.8,31090.0,31090.0,31090.0,31090.0,31090.0
MLA1600428000,54941.0,54940.95,54941.0,54941.0,48686.0,54941.0
MLA1226781819,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0
MLA1147172054,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0
MLA1105623356,10099.99,10099.99,10099.99,10099.99,10099.99,10099.99
MLA1141348418,9159.0,10053.82,9159.0,9899.0,9355.0,9899.0
MLA1465354204,27800.0,27800.0,27800.0,27800.0,27800.0,27800.0
MLA673047778,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0
MLA1464127706,21543.64,23417.0,23417.0,23417.0,23417.0,23417.0
MLA1498109762,41913.43,41913.43,41914.0,36692.0,41914.0,41914.0
MLA1394293945,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
MLA1525888308,6559.15,6559.15,6559.15,6559.15,6559.15,6559.15
MLA1476486536,28500.0,28500.0,28500.0,28500.0,28500.0,28500.0
MLA1111626658,14306.0,12875.4,12875.4,12875.4,12875.4,12875.4
MLA1389803293,41530.1,41530.1,41531.0,41531.0,38208.0,41531.0
MLA1138154242,16084.0,15884.88,16083.0,14222.0,16083.0,16083.0
MLA1158119838,6990.0,6990.0,7630.0,7630.0,7630.0,7630.0
MLA1628282638,5269.99,5269.99,5269.99,5269.99,5269.99,5269.99
MLA1679535584,18182.24,18182.24,18182.24,18182.24,18182.24,18182.24
MLA856178861,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0
MLA758402222,6461.0,6461.0,6461.0,6461.0,6461.0,6461.0
MLA784064826,5280.79,5739.99,5739.99,5739.99,5739.99,5739.99
MLA906419403,10799.99,10799.99,10799.99,10799.99,10799.99,10799.99
MLA878581413,116600.0,116600.0,116600.0,116600.0,116600.0,116600.0
MLA1113625608,10067.0,13245.87,9935.0,8602.0,9935.0,9410.0
MLA915834677,31850.47,31850.47,29621.0,29621.0,29621.0,29621.0
MLA1151076274,9209.99,9209.99,9209.99,10489.99,10489.99,10489.99
MLA1372013952,109250.0,115000.0,115000.0,106950.0,106950.0,106950.0
MLA1488267796,14599.6,14599.6,14599.6,14599.6,14599.6,14599.6
MLA883254760,16259.0,16259.0,16259.0,16259.0,16259.0,16259.0
MLA636709517,17249.99,17249.99,17249.99,17249.99,17249.99,17249.99
MLA1262702038,16236.8,16236.8,16236.8,16236.8,16236.8,16236.8
MLA1175041196,16338.28,16338.28,16338.28,16338.28,16338.28,16338.28
MLA793147557,10018.8,10890.0,10890.0,10890.0,10890.0,10890.0
MLA765760656,23399.99,23399.99,23399.99,23399.99,23399.99,23399.99
MLA1132153649,5605.0,5900.0,5900.0,5487.0,5487.0,5487.0
MLA788258269,16190.1,16190.1,16190.1,16190.1,16190.1,16190.1
MLA1262700935,17961.96,17961.96,17961.96,17554.32,17554.32,17554.32
MLA1264220644,15585.78,15585.78,15585.78,15585.78,15585.78,15585.78
MLA1214436277,43534.32,47319.91,47319.91,47319.91,47319.91,47319.91
MLA1532541234,43442.4,47220.0,47220.0,47220.0,47220.0,47220.0
MLA838971792,53524.0,53524.0,53524.0,53524.0,53524.0,53524.0
MLA1262696011,15585.78,15585.78,15585.78,15585.78,15585.78,15585.78
MLA711547980,29850.0,29850.0,29850.0,29850.0,29850.0,29850.0
MLA1161256105,13790.8,14990.0,14990.0,14990.0,14990.0,14990.0
MLA793148766,16650.0,16650.0,16650.0,16650.0,16650.0,16650.0
MLA924877085,5945.0,5945.0,5945.0,5945.0,5945.0,5945.0
MLA838972573,53524.0,53524.0,53524.0,53524.0,53524.0,53524.0
MLA1415663006,4020.76,4020.76,4020.76,4020.76,4020.76,4020.76
MLA752287841,9199.08,9999.0,9999.0,9999.0,9999.0,9999.0
MLA616885913,14473.51,16264.8,16264.8,16264.8,16264.8,16264.8
MLA918631388,14628.0,15900.0,15900.0,15900.0,15900.0,15900.0
MLA628623649,19217.88,20889.0,20889.0,20889.0,20889.0,20889.0
MLA1109613080,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0
MLA801358441,73599.08,71999.1,71999.1,71999.1,71999.1,71999.1
MLA930617481,4309.99,4309.99,4309.99,4309.99,4309.99,4309.99
MLA787127578,111790.37,111790.37,111790.37,111790.37,111790.37,111790.37
MLA628201780,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0
MLA710882738,65989.0,65989.0,65989.0,65989.0,65989.0,65989.0
MLA1445260710,7325.52,7744.88,7744.88,7744.88,7744.88,7744.88
MLA1620338718,44385.0,44385.0,44385.0,44385.0,44385.0,39058.8
MLA1108315219,51634.3,51634.3,54351.9,54351.9,54351.9,54351.9
MLA616370546,4549.09,4999.0,4999.0,4999.0,4999.0,4999.0
MLA1324058629,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
MLA1376174541,15973.36,16837.56,16837.56,16837.56,16837.56,16837.56
MLA765696031,4303.78,4303.78,4781.98,4781.98,4781.98,4781.98
MLA1148403103,163799.0,163799.0,163799.0,163799.0,163799.0,163799.0
MLA836472698,57749.0,57749.0,57749.0,57749.0,57749.0,57749.0
MLA842530454,85101.0,85101.0,85101.0,85101.0,85101.0,85101.0
MLA1415995244,159999.6,159999.6,159999.6,159999.6,159999.6,159999.6
MLA775650559,69000.0,69000.0,69000.0,69000.0,69000.0,69000.0
MLA1543105758,29879.0,29879.0,29879.0,29057.0,29879.0,29057.0
MLA862867157,29999.0,29999.0,29999.0,29999.0,29999.0,29999.0
MLA1413414873,41919.0,53062.03,53062.03,53062.03,53062.03,53062.03
MLA801388354,73599.08,71999.1,71999.1,71999.1,71999.1,71999.1
MLA1391236833,69999.0,69999.0,69999.0,69999.0,69999.0,69999.0
